experiment_id,generation,individual_id,age,layer,model_performance
7,10,66,1,1,"{'epoch': 0, 'train_loss': 0.58, 'test_loss': 0.67, 'precision': 0.98, 'recall': 0.46, 'accuracy': 0.8, 'learning_rate': 0.0, 'branches': [305, 7], 'best_f1': 0.63, 'best_auc': 0.89, 'time': 1.08}"
7,10,67,1,1,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.6, 'precision': 0.8, 'recall': 0.66, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [292, 203, 9], 'best_f1': 0.72, 'best_auc': 0.83, 'time': 0.73}"
7,10,35,1,1,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.64, 'precision': 0.79, 'recall': 0.53, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [354, 7], 'best_f1': 0.64, 'best_auc': 0.82, 'time': 0.39}"
7,10,68,1,1,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.6, 'precision': 0.69, 'recall': 0.74, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [292, 6], 'best_f1': 0.71, 'best_auc': 0.83, 'time': 0.35}"
7,10,69,1,1,"{'epoch': 0, 'train_loss': 0.61, 'test_loss': 0.73, 'precision': 0.94, 'recall': 0.39, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [305, 209, 7], 'best_f1': 0.55, 'best_auc': 0.86, 'time': 0.74}"
7,10,70,1,1,"{'epoch': 0, 'train_loss': 0.64, 'test_loss': 0.69, 'precision': 0.84, 'recall': 0.71, 'accuracy': 0.82, 'learning_rate': 0.0, 'branches': [401, 357, 7], 'best_f1': 0.77, 'best_auc': 0.83, 'time': 1.1}"
7,10,71,1,1,"{'epoch': 0, 'train_loss': 0.62, 'test_loss': 0.75, 'precision': 0.96, 'recall': 0.42, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [326, 72, 7], 'best_f1': 0.59, 'best_auc': 0.86, 'time': 0.47}"
7,10,72,2,1,"{'epoch': 0, 'train_loss': 0.72, 'test_loss': 0.63, 'precision': 0.59, 'recall': 0.9, 'accuracy': 0.7, 'learning_rate': 0.0, 'branches': [337, 6], 'best_f1': 0.72, 'best_auc': 0.84, 'time': 0.38}"
7,10,73,2,2,"{'epoch': 0, 'train_loss': 0.47, 'test_loss': 0.58, 'precision': 0.87, 'recall': 0.82, 'accuracy': 0.87, 'learning_rate': 0.0, 'branches': [344, 7], 'best_f1': 0.84, 'best_auc': 0.89, 'time': 1.89}"
7,10,74,2,2,"{'epoch': 0, 'train_loss': 0.45, 'test_loss': 0.63, 'precision': 0.86, 'recall': 0.83, 'accuracy': 0.87, 'learning_rate': 0.0, 'branches': [500, 292, 7], 'best_f1': 0.85, 'best_auc': 0.89, 'time': 4.13}"
7,10,23,2,2,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.52, 'precision': 0.87, 'recall': 0.7, 'accuracy': 0.84, 'learning_rate': 0.0, 'branches': [292, 253, 7], 'best_f1': 0.78, 'best_auc': 0.88, 'time': 0.88}"
7,10,24,2,2,"{'epoch': 0, 'train_loss': 0.64, 'test_loss': 0.5, 'precision': 0.76, 'recall': 0.8, 'accuracy': 0.82, 'learning_rate': 0.0, 'branches': [292, 7], 'best_f1': 0.78, 'best_auc': 0.88, 'time': 0.89}"
7,10,25,2,2,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.58, 'precision': 0.83, 'recall': 0.65, 'accuracy': 0.8, 'learning_rate': 0.0, 'branches': [305, 7], 'best_f1': 0.73, 'best_auc': 0.86, 'time': 0.59}"
7,10,26,2,2,"{'epoch': 0, 'train_loss': 0.74, 'test_loss': 0.65, 'precision': 0.54, 'recall': 0.93, 'accuracy': 0.63, 'learning_rate': 0.0, 'branches': [305, 8], 'best_f1': 0.68, 'best_auc': 0.81, 'time': 0.36}"
7,10,75,2,2,"{'epoch': 0, 'train_loss': 0.42, 'test_loss': 0.73, 'precision': 0.85, 'recall': 0.81, 'accuracy': 0.87, 'learning_rate': 0.0, 'branches': [44, 357, 7], 'best_f1': 0.83, 'best_auc': 0.89, 'time': 4.67}"
7,10,28,3,2,"{'epoch': 0, 'train_loss': 0.72, 'test_loss': 0.64, 'precision': 0.48, 'recall': 0.92, 'accuracy': 0.59, 'learning_rate': 0.0, 'branches': [311, 6], 'best_f1': 0.63, 'best_auc': 0.83, 'time': 0.37}"
7,10,29,3,2,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.66, 'precision': 0.8, 'recall': 0.5, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [224, 6], 'best_f1': 0.62, 'best_auc': 0.8, 'time': 0.39}"
7,10,30,3,2,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.51, 'precision': 0.83, 'recall': 0.81, 'accuracy': 0.86, 'learning_rate': 0.0, 'branches': [264, 6], 'best_f1': 0.82, 'best_auc': 0.89, 'time': 0.83}"
7,10,31,2,2,"{'epoch': 0, 'train_loss': 0.59, 'test_loss': 0.51, 'precision': 0.78, 'recall': 0.85, 'accuracy': 0.84, 'learning_rate': 0.0, 'branches': [354, 6], 'best_f1': 0.81, 'best_auc': 0.89, 'time': 0.79}"
7,10,33,2,2,"{'epoch': 0, 'train_loss': 0.64, 'test_loss': 0.79, 'precision': 0.99, 'recall': 0.28, 'accuracy': 0.69, 'learning_rate': 0.0, 'branches': [357, 92, 7], 'best_f1': 0.43, 'best_auc': 0.89, 'time': 0.5}"
7,10,76,2,2,"{'epoch': 0, 'train_loss': 0.46, 'test_loss': 0.55, 'precision': 0.85, 'recall': 0.8, 'accuracy': 0.86, 'learning_rate': 0.0, 'branches': [402, 8], 'best_f1': 0.83, 'best_auc': 0.9, 'time': 2.08}"
7,10,35,2,2,"{'epoch': 0, 'train_loss': 0.65, 'test_loss': 0.94, 'precision': 1.0, 'recall': 0.22, 'accuracy': 0.68, 'learning_rate': 0.0, 'branches': [430, 305, 7], 'best_f1': 0.36, 'best_auc': 0.85, 'time': 1.58}"
7,10,77,2,2,"{'epoch': 0, 'train_loss': 0.46, 'test_loss': 0.55, 'precision': 0.86, 'recall': 0.81, 'accuracy': 0.86, 'learning_rate': 0.0, 'branches': [305, 9], 'best_f1': 0.83, 'best_auc': 0.9, 'time': 1.8}"
7,10,37,2,2,"{'epoch': 0, 'train_loss': 0.65, 'test_loss': 1.12, 'precision': 1.0, 'recall': 0.04, 'accuracy': 0.58, 'learning_rate': 0.0, 'branches': [305, 8], 'best_f1': 0.08, 'best_auc': 0.86, 'time': 0.89}"
7,10,38,2,2,"{'epoch': 0, 'train_loss': 0.66, 'test_loss': 0.51, 'precision': 0.83, 'recall': 0.73, 'accuracy': 0.83, 'learning_rate': 0.0, 'branches': [357, 7], 'best_f1': 0.78, 'best_auc': 0.89, 'time': 0.92}"
7,10,39,3,2,"{'epoch': 0, 'train_loss': 0.59, 'test_loss': 0.76, 'precision': 0.88, 'recall': 0.59, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [264, 6], 'best_f1': 0.71, 'best_auc': 0.85, 'time': 0.46}"
7,10,40,0,0,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.64, 'precision': 0.55, 'recall': 0.91, 'accuracy': 0.67, 'learning_rate': 0.0, 'branches': [154, 201, 423], 'best_f1': 0.68, 'best_auc': 0.87, 'time': 1.23}"
7,10,41,0,0,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.63, 'precision': 0.79, 'recall': 0.56, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [392, 277, 135], 'best_f1': 0.66, 'best_auc': 0.84, 'time': 0.95}"
7,10,42,0,0,"{'epoch': 0, 'train_loss': 0.67, 'test_loss': 0.69, 'precision': 0.57, 'recall': 0.95, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [413, 61], 'best_f1': 0.71, 'best_auc': 0.9, 'time': 0.35}"
7,10,43,0,0,"{'epoch': 0, 'train_loss': 0.73, 'test_loss': 0.7, 'precision': 0.54, 'recall': 0.94, 'accuracy': 0.63, 'learning_rate': 0.0, 'branches': [263, 253, 358], 'best_f1': 0.69, 'best_auc': 0.8, 'time': 1.11}"
7,10,44,0,0,"{'epoch': 0, 'train_loss': 0.69, 'test_loss': 0.71, 'precision': 0.72, 'recall': 0.58, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [24, 92], 'best_f1': 0.64, 'best_auc': 0.76, 'time': 0.59}"
7,10,45,0,0,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.6, 'precision': 0.72, 'recall': 0.73, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [301, 86, 212], 'best_f1': 0.72, 'best_auc': 0.83, 'time': 0.99}"
7,10,46,0,0,"{'epoch': 0, 'train_loss': 0.67, 'test_loss': 0.63, 'precision': 0.6, 'recall': 0.81, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [95, 439, 374], 'best_f1': 0.69, 'best_auc': 0.82, 'time': 0.92}"
7,10,47,0,0,"{'epoch': 0, 'train_loss': 0.67, 'test_loss': 0.66, 'precision': 0.91, 'recall': 0.31, 'accuracy': 0.72, 'learning_rate': 0.0, 'branches': [179, 66, 242], 'best_f1': 0.47, 'best_auc': 0.87, 'time': 0.95}"
7,10,48,0,0,"{'epoch': 0, 'train_loss': 0.69, 'test_loss': 0.72, 'precision': 0.9, 'recall': 0.44, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [460, 67, 237], 'best_f1': 0.59, 'best_auc': 0.83, 'time': 0.8}"
7,10,49,0,0,"{'epoch': 0, 'train_loss': 0.66, 'test_loss': 1.04, 'precision': 0.94, 'recall': 0.21, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [207, 90, 83], 'best_f1': 0.35, 'best_auc': 0.78, 'time': 0.25}"
7,10,50,0,0,"{'epoch': 0, 'train_loss': 0.69, 'test_loss': 0.61, 'precision': 0.65, 'recall': 0.75, 'accuracy': 0.7, 'learning_rate': 0.0, 'branches': [496, 490, 300], 'best_f1': 0.69, 'best_auc': 0.82, 'time': 0.94}"
7,10,51,0,0,"{'epoch': 0, 'train_loss': 0.69, 'test_loss': 0.63, 'precision': 0.64, 'recall': 0.82, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [412, 392, 245], 'best_f1': 0.72, 'best_auc': 0.83, 'time': 0.66}"
7,10,52,0,0,"{'epoch': 0, 'train_loss': 0.67, 'test_loss': 0.91, 'precision': 0.51, 'recall': 0.76, 'accuracy': 0.58, 'learning_rate': 0.0, 'branches': [92, 66, 386], 'best_f1': 0.61, 'best_auc': 0.65, 'time': 0.6}"
7,10,53,0,0,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.66, 'precision': 0.82, 'recall': 0.57, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [214, 341], 'best_f1': 0.67, 'best_auc': 0.83, 'time': 0.98}"
7,10,54,0,0,"{'epoch': 0, 'train_loss': 0.69, 'test_loss': 0.87, 'precision': 0.59, 'recall': 0.65, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [2, 185], 'best_f1': 0.62, 'best_auc': 0.74, 'time': 0.84}"
7,10,55,0,0,"{'epoch': 0, 'train_loss': 0.73, 'test_loss': 0.63, 'precision': 0.62, 'recall': 0.71, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [397, 97], 'best_f1': 0.67, 'best_auc': 0.8, 'time': 0.28}"
7,10,56,0,0,"{'epoch': 0, 'train_loss': 0.72, 'test_loss': 0.66, 'precision': 0.53, 'recall': 0.96, 'accuracy': 0.63, 'learning_rate': 0.0, 'branches': [274, 154], 'best_f1': 0.68, 'best_auc': 0.82, 'time': 0.31}"
7,10,57,0,0,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.85, 'precision': 0.61, 'recall': 0.3, 'accuracy': 0.6, 'learning_rate': 0.0, 'branches': [138, 430, 482], 'best_f1': 0.4, 'best_auc': 0.7, 'time': 1.4}"
7,10,58,0,0,"{'epoch': 0, 'train_loss': 0.66, 'test_loss': 0.79, 'precision': 0.87, 'recall': 0.36, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [47, 159, 117], 'best_f1': 0.51, 'best_auc': 0.83, 'time': 1.05}"
7,10,59,0,0,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.61, 'precision': 0.63, 'recall': 0.9, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [470, 113], 'best_f1': 0.74, 'best_auc': 0.84, 'time': 0.77}"
7,11,3,1,0,"{'epoch': 0, 'train_loss': 0.73, 'test_loss': 0.77, 'precision': 0.44, 'recall': 0.97, 'accuracy': 0.53, 'learning_rate': 0.0, 'branches': [154, 201, 423], 'best_f1': 0.6, 'best_auc': 0.68, 'time': 0.87}"
7,11,30,1,0,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.68, 'precision': 0.66, 'recall': 0.53, 'accuracy': 0.69, 'learning_rate': 0.0, 'branches': [154, 201, 493], 'best_f1': 0.59, 'best_auc': 0.76, 'time': 0.9}"
7,11,41,0,0,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.63, 'precision': 0.79, 'recall': 0.56, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [392, 277, 135], 'best_f1': 0.66, 'best_auc': 0.84, 'time': 0.95}"
7,11,9,1,0,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.63, 'precision': 0.67, 'recall': 0.63, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [470, 113], 'best_f1': 0.65, 'best_auc': 0.8, 'time': 0.62}"
7,11,59,1,0,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.61, 'precision': 0.63, 'recall': 0.9, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [470, 113], 'best_f1': 0.74, 'best_auc': 0.84, 'time': 0.77}"
7,11,56,0,0,"{'epoch': 0, 'train_loss': 0.72, 'test_loss': 0.66, 'precision': 0.53, 'recall': 0.96, 'accuracy': 0.63, 'learning_rate': 0.0, 'branches': [274, 154], 'best_f1': 0.68, 'best_auc': 0.82, 'time': 0.31}"
7,11,4,1,0,"{'epoch': 0, 'train_loss': 0.69, 'test_loss': 0.69, 'precision': 0.57, 'recall': 0.6, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [255, 341], 'best_f1': 0.58, 'best_auc': 0.74, 'time': 0.99}"
7,11,31,1,0,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.62, 'precision': 0.62, 'recall': 0.81, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [354, 400, 113], 'best_f1': 0.7, 'best_auc': 0.81, 'time': 0.79}"
7,11,55,1,0,"{'epoch': 0, 'train_loss': 0.73, 'test_loss': 0.63, 'precision': 0.62, 'recall': 0.71, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [397, 97], 'best_f1': 0.67, 'best_auc': 0.8, 'time': 0.28}"
7,11,57,0,0,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.85, 'precision': 0.61, 'recall': 0.3, 'accuracy': 0.6, 'learning_rate': 0.0, 'branches': [138, 430, 482], 'best_f1': 0.4, 'best_auc': 0.7, 'time': 1.4}"
7,11,32,1,0,"{'epoch': 0, 'train_loss': 0.73, 'test_loss': 0.79, 'precision': 0.46, 'recall': 0.62, 'accuracy': 0.54, 'learning_rate': 0.0, 'branches': [353, 470, 113], 'best_f1': 0.53, 'best_auc': 0.66, 'time': 0.83}"
7,11,33,1,0,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.56, 'precision': 0.62, 'recall': 0.81, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [154, 201, 423], 'best_f1': 0.7, 'best_auc': 0.86, 'time': 0.94}"
7,11,43,0,0,"{'epoch': 0, 'train_loss': 0.73, 'test_loss': 0.7, 'precision': 0.54, 'recall': 0.94, 'accuracy': 0.63, 'learning_rate': 0.0, 'branches': [263, 253, 358], 'best_f1': 0.69, 'best_auc': 0.8, 'time': 1.11}"
7,11,34,0,0,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.64, 'precision': 0.61, 'recall': 0.85, 'accuracy': 0.7, 'learning_rate': 0.0, 'branches': [263, 253, 358], 'best_f1': 0.71, 'best_auc': 0.81, 'time': 1.1}"
7,11,35,0,0,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.56, 'precision': 0.73, 'recall': 0.71, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [302, 154], 'best_f1': 0.72, 'best_auc': 0.85, 'time': 0.65}"
7,11,36,1,0,"{'epoch': 0, 'train_loss': 0.69, 'test_loss': 0.59, 'precision': 0.68, 'recall': 0.82, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [255, 341], 'best_f1': 0.74, 'best_auc': 0.82, 'time': 1.03}"
7,11,37,0,0,"{'epoch': 0, 'train_loss': 0.67, 'test_loss': 0.53, 'precision': 0.76, 'recall': 0.66, 'accuracy': 0.79, 'learning_rate': 0.0, 'branches': [274, 320, 138], 'best_f1': 0.71, 'best_auc': 0.86, 'time': 0.56}"
7,11,13,2,1,"{'epoch': 0, 'train_loss': 0.75, 'test_loss': 0.74, 'precision': 0.58, 'recall': 0.61, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [357, 7], 'best_f1': 0.59, 'best_auc': 0.68, 'time': 0.2}"
7,11,38,2,1,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.56, 'precision': 0.7, 'recall': 0.79, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [398, 7], 'best_f1': 0.74, 'best_auc': 0.86, 'time': 0.41}"
7,11,39,2,1,"{'epoch': 0, 'train_loss': 0.64, 'test_loss': 0.92, 'precision': 0.95, 'recall': 0.3, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [404, 244, 7], 'best_f1': 0.45, 'best_auc': 0.82, 'time': 0.72}"
7,11,10,2,1,"{'epoch': 0, 'train_loss': 0.62, 'test_loss': 0.54, 'precision': 0.8, 'recall': 0.79, 'accuracy': 0.83, 'learning_rate': 0.0, 'branches': [305, 97, 7], 'best_f1': 0.8, 'best_auc': 0.89, 'time': 1.03}"
7,11,11,3,1,"{'epoch': 0, 'train_loss': 0.74, 'test_loss': 0.66, 'precision': 0.59, 'recall': 0.83, 'accuracy': 0.69, 'learning_rate': 0.0, 'branches': [305, 7], 'best_f1': 0.69, 'best_auc': 0.82, 'time': 0.45}"
7,11,67,2,1,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.6, 'precision': 0.8, 'recall': 0.66, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [292, 203, 9], 'best_f1': 0.72, 'best_auc': 0.83, 'time': 0.73}"
7,11,35,2,1,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.64, 'precision': 0.79, 'recall': 0.53, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [354, 7], 'best_f1': 0.64, 'best_auc': 0.82, 'time': 0.39}"
7,11,40,3,1,"{'epoch': 0, 'train_loss': 0.72, 'test_loss': 0.62, 'precision': 0.72, 'recall': 0.68, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [350, 7], 'best_f1': 0.7, 'best_auc': 0.82, 'time': 0.38}"
7,11,15,2,1,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.6, 'precision': 0.7, 'recall': 0.76, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [292, 6], 'best_f1': 0.73, 'best_auc': 0.83, 'time': 0.35}"
7,11,40,1,1,"{'epoch': 0, 'train_loss': 0.72, 'test_loss': 0.62, 'precision': 0.63, 'recall': 0.79, 'accuracy': 0.72, 'learning_rate': 0.0, 'branches': [354, 7], 'best_f1': 0.7, 'best_auc': 0.82, 'time': 0.99}"
7,11,41,2,1,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.59, 'precision': 0.67, 'recall': 0.8, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [249, 6], 'best_f1': 0.73, 'best_auc': 0.85, 'time': 0.32}"
7,11,16,2,1,"{'epoch': 0, 'train_loss': 0.69, 'test_loss': 0.55, 'precision': 0.64, 'recall': 0.88, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [305, 7], 'best_f1': 0.74, 'best_auc': 0.87, 'time': 0.78}"
7,11,14,1,1,"{'epoch': 0, 'train_loss': 0.75, 'test_loss': 0.68, 'precision': 0.59, 'recall': 0.77, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [305, 7], 'best_f1': 0.67, 'best_auc': 0.79, 'time': 0.18}"
7,11,42,2,1,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.6, 'precision': 0.67, 'recall': 0.86, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [472, 357, 7], 'best_f1': 0.75, 'best_auc': 0.88, 'time': 1.15}"
7,11,43,3,1,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.57, 'precision': 0.7, 'recall': 0.72, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [305, 7], 'best_f1': 0.71, 'best_auc': 0.85, 'time': 1.47}"
7,11,62,3,1,"{'epoch': 0, 'train_loss': 0.59, 'test_loss': 0.67, 'precision': 0.93, 'recall': 0.65, 'accuracy': 0.83, 'learning_rate': 0.0, 'branches': [112, 305, 7], 'best_f1': 0.76, 'best_auc': 0.87, 'time': 0.86}"
7,11,60,1,1,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.67, 'precision': 0.69, 'recall': 0.72, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [305, 8], 'best_f1': 0.7, 'best_auc': 0.8, 'time': 0.9}"
7,11,18,2,1,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.64, 'precision': 0.75, 'recall': 0.84, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [61, 438], 'best_f1': 0.79, 'best_auc': 0.86, 'time': 0.74}"
7,11,26,2,2,"{'epoch': 0, 'train_loss': 0.74, 'test_loss': 0.65, 'precision': 0.54, 'recall': 0.93, 'accuracy': 0.63, 'learning_rate': 0.0, 'branches': [305, 8], 'best_f1': 0.68, 'best_auc': 0.81, 'time': 0.36}"
7,11,21,3,2,"{'epoch': 0, 'train_loss': 0.46, 'test_loss': 0.74, 'precision': 0.88, 'recall': 0.72, 'accuracy': 0.85, 'learning_rate': 0.0, 'branches': [305, 8], 'best_f1': 0.8, 'best_auc': 0.86, 'time': 3.1}"
7,11,37,3,2,"{'epoch': 0, 'train_loss': 0.65, 'test_loss': 1.12, 'precision': 1.0, 'recall': 0.04, 'accuracy': 0.58, 'learning_rate': 0.0, 'branches': [305, 8], 'best_f1': 0.08, 'best_auc': 0.86, 'time': 0.89}"
7,11,29,4,2,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.66, 'precision': 0.8, 'recall': 0.5, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [224, 6], 'best_f1': 0.62, 'best_auc': 0.8, 'time': 0.39}"
7,11,44,2,2,"{'epoch': 0, 'train_loss': 0.46, 'test_loss': 0.56, 'precision': 0.9, 'recall': 0.78, 'accuracy': 0.87, 'learning_rate': 0.0, 'branches': [281, 8], 'best_f1': 0.83, 'best_auc': 0.9, 'time': 1.74}"
7,11,45,3,1,"{'epoch': 0, 'train_loss': 0.6, 'test_loss': 0.47, 'precision': 0.8, 'recall': 0.8, 'accuracy': 0.83, 'learning_rate': 0.0, 'branches': [354, 8], 'best_f1': 0.8, 'best_auc': 0.9, 'time': 0.56}"
7,11,46,2,2,"{'epoch': 0, 'train_loss': 0.47, 'test_loss': 0.63, 'precision': 0.86, 'recall': 0.75, 'accuracy': 0.84, 'learning_rate': 0.0, 'branches': [291, 8], 'best_f1': 0.8, 'best_auc': 0.88, 'time': 1.77}"
7,11,24,2,2,"{'epoch': 0, 'train_loss': 0.64, 'test_loss': 0.5, 'precision': 0.76, 'recall': 0.8, 'accuracy': 0.82, 'learning_rate': 0.0, 'branches': [292, 7], 'best_f1': 0.78, 'best_auc': 0.88, 'time': 0.89}"
7,11,38,2,2,"{'epoch': 0, 'train_loss': 0.66, 'test_loss': 0.51, 'precision': 0.83, 'recall': 0.73, 'accuracy': 0.83, 'learning_rate': 0.0, 'branches': [357, 7], 'best_f1': 0.78, 'best_auc': 0.89, 'time': 0.92}"
7,11,28,3,2,"{'epoch': 0, 'train_loss': 0.72, 'test_loss': 0.64, 'precision': 0.48, 'recall': 0.92, 'accuracy': 0.59, 'learning_rate': 0.0, 'branches': [311, 6], 'best_f1': 0.63, 'best_auc': 0.83, 'time': 0.37}"
7,11,31,2,2,"{'epoch': 0, 'train_loss': 0.59, 'test_loss': 0.51, 'precision': 0.78, 'recall': 0.85, 'accuracy': 0.84, 'learning_rate': 0.0, 'branches': [354, 6], 'best_f1': 0.81, 'best_auc': 0.89, 'time': 0.79}"
7,11,47,3,2,"{'epoch': 0, 'train_loss': 0.44, 'test_loss': 0.66, 'precision': 0.89, 'recall': 0.8, 'accuracy': 0.88, 'learning_rate': 0.0, 'branches': [305, 135, 7], 'best_f1': 0.84, 'best_auc': 0.91, 'time': 5.65}"
7,11,26,4,2,"{'epoch': 0, 'train_loss': 0.44, 'test_loss': 0.62, 'precision': 0.82, 'recall': 0.87, 'accuracy': 0.86, 'learning_rate': 0.0, 'branches': [224, 6], 'best_f1': 0.84, 'best_auc': 0.91, 'time': 4.15}"
7,11,25,2,2,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.58, 'precision': 0.83, 'recall': 0.65, 'accuracy': 0.8, 'learning_rate': 0.0, 'branches': [305, 7], 'best_f1': 0.73, 'best_auc': 0.86, 'time': 0.59}"
7,11,23,2,2,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.52, 'precision': 0.87, 'recall': 0.7, 'accuracy': 0.84, 'learning_rate': 0.0, 'branches': [292, 253, 7], 'best_f1': 0.78, 'best_auc': 0.88, 'time': 0.88}"
7,11,48,3,1,"{'epoch': 0, 'train_loss': 0.6, 'test_loss': 0.74, 'precision': 0.94, 'recall': 0.49, 'accuracy': 0.79, 'learning_rate': 0.0, 'branches': [354, 7], 'best_f1': 0.65, 'best_auc': 0.88, 'time': 0.81}"
7,11,49,4,2,"{'epoch': 0, 'train_loss': 0.47, 'test_loss': 0.75, 'precision': 0.91, 'recall': 0.75, 'accuracy': 0.87, 'learning_rate': 0.0, 'branches': [255, 7], 'best_f1': 0.82, 'best_auc': 0.89, 'time': 1.6}"
7,11,50,2,2,"{'epoch': 0, 'train_loss': 0.44, 'test_loss': 0.67, 'precision': 0.79, 'recall': 0.77, 'accuracy': 0.82, 'learning_rate': 0.0, 'branches': [292, 7], 'best_f1': 0.78, 'best_auc': 0.87, 'time': 4.41}"
7,11,30,3,2,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.51, 'precision': 0.83, 'recall': 0.81, 'accuracy': 0.86, 'learning_rate': 0.0, 'branches': [264, 6], 'best_f1': 0.82, 'best_auc': 0.89, 'time': 0.83}"
7,11,51,2,2,"{'epoch': 0, 'train_loss': 0.44, 'test_loss': 0.77, 'precision': 0.89, 'recall': 0.78, 'accuracy': 0.87, 'learning_rate': 0.0, 'branches': [292, 7], 'best_f1': 0.83, 'best_auc': 0.9, 'time': 4.3}"
7,12,13,3,1,"{'epoch': 0, 'train_loss': 0.75, 'test_loss': 0.74, 'precision': 0.58, 'recall': 0.61, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [357, 7], 'best_f1': 0.59, 'best_auc': 0.68, 'time': 0.2}"
