experiment_id,generation,individual_id,model_performance
35,0,3,"{'epoch': 0, 'train_loss': 0.81, 'test_loss': 0.74, 'precision': 0.33, 'recall': 0.88, 'accuracy': 0.68, 'learning_rate': 0.0, 'branches': [[918, 1219, 355, 129]], 'best_f1': 0.48, 'best_auc': 0.82, 'time': 2.57}"
35,0,4,"{'epoch': 0, 'train_loss': 0.82, 'test_loss': 0.73, 'precision': 0.3, 'recall': 0.96, 'accuracy': 0.62, 'learning_rate': 0.0, 'branches': [[1246, 907, 561], [1459, 1374, 572], [469, 996]], 'best_f1': 0.46, 'best_auc': 0.85, 'time': 5.66}"
35,0,5,"{'epoch': 0, 'train_loss': 0.79, 'test_loss': 0.76, 'precision': 0.43, 'recall': 0.36, 'accuracy': 0.82, 'learning_rate': 0.0, 'branches': [[1324, 813, 1070, 1048], [861, 769], [260, 5, 248]], 'best_f1': 0.39, 'best_auc': 0.82, 'time': 6.44}"
35,0,6,"{'epoch': 0, 'train_loss': 0.82, 'test_loss': 0.79, 'precision': 0.45, 'recall': 0.48, 'accuracy': 0.8, 'learning_rate': 0.0, 'branches': [[473, 668, 996], [205, 1021], [404, 13, 841, 825]], 'best_f1': 0.46, 'best_auc': 0.83, 'time': 7.63}"
35,0,7,"{'epoch': 0, 'train_loss': 0.8, 'test_loss': 0.87, 'precision': 0.26, 'recall': 0.99, 'accuracy': 0.54, 'learning_rate': 0.0, 'branches': [[301, 892, 102]], 'best_f1': 0.41, 'best_auc': 0.84, 'time': 1.46}"
35,0,8,"{'epoch': 0, 'train_loss': 0.81, 'test_loss': 0.71, 'precision': 0.31, 'recall': 0.95, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [[734, 156]], 'best_f1': 0.47, 'best_auc': 0.85, 'time': 0.88}"
35,1,2,"{'epoch': 0, 'train_loss': 0.78, 'test_loss': 0.81, 'precision': 0.31, 'recall': 0.96, 'accuracy': 0.6, 'learning_rate': 0.0, 'branches': [[301, 892, 91], [832, 950, 1091, 418]], 'best_f1': 0.47, 'best_auc': 0.81, 'time': 5.41}"
35,1,8,"{'epoch': 0, 'train_loss': 0.81, 'test_loss': 0.71, 'precision': 0.31, 'recall': 0.95, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [[734, 156]], 'best_f1': 0.47, 'best_auc': 0.85, 'time': 0.88}"
35,1,8,"{'epoch': 0, 'train_loss': 0.81, 'test_loss': 0.71, 'precision': 0.31, 'recall': 0.95, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [[734, 156]], 'best_f1': 0.47, 'best_auc': 0.85, 'time': 0.88}"
35,1,6,"{'epoch': 0, 'train_loss': 0.82, 'test_loss': 0.79, 'precision': 0.45, 'recall': 0.48, 'accuracy': 0.8, 'learning_rate': 0.0, 'branches': [[473, 668, 996], [205, 1021], [404, 13, 841, 825]], 'best_f1': 0.46, 'best_auc': 0.83, 'time': 7.63}"
35,1,4,"{'epoch': 0, 'train_loss': 0.82, 'test_loss': 0.73, 'precision': 0.3, 'recall': 0.96, 'accuracy': 0.62, 'learning_rate': 0.0, 'branches': [[1246, 907, 561], [1459, 1374, 572], [469, 996]], 'best_f1': 0.46, 'best_auc': 0.85, 'time': 5.66}"
35,1,8,"{'epoch': 0, 'train_loss': 0.81, 'test_loss': 0.71, 'precision': 0.31, 'recall': 0.95, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [[734, 156]], 'best_f1': 0.47, 'best_auc': 0.85, 'time': 0.88}"
35,2,2,"{'epoch': 0, 'train_loss': 0.78, 'test_loss': 0.81, 'precision': 0.31, 'recall': 0.96, 'accuracy': 0.6, 'learning_rate': 0.0, 'branches': [[301, 892, 91], [832, 950, 1091, 418]], 'best_f1': 0.47, 'best_auc': 0.81, 'time': 5.41}"
35,2,4,"{'epoch': 0, 'train_loss': 0.82, 'test_loss': 0.73, 'precision': 0.3, 'recall': 0.96, 'accuracy': 0.62, 'learning_rate': 0.0, 'branches': [[1246, 907, 561], [1459, 1374, 572], [469, 996]], 'best_f1': 0.46, 'best_auc': 0.85, 'time': 5.66}"
35,2,4,"{'epoch': 0, 'train_loss': 0.82, 'test_loss': 0.73, 'precision': 0.3, 'recall': 0.96, 'accuracy': 0.62, 'learning_rate': 0.0, 'branches': [[1246, 907, 561], [1459, 1374, 572], [469, 996]], 'best_f1': 0.46, 'best_auc': 0.85, 'time': 5.66}"
35,2,0,"{'epoch': 0, 'train_loss': 0.82, 'test_loss': 0.72, 'precision': 0.33, 'recall': 0.96, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [[473, 668, 996], [734, 156], [404, 13, 841, 825]], 'best_f1': 0.49, 'best_auc': 0.84, 'time': 6.01}"
35,2,4,"{'epoch': 0, 'train_loss': 0.82, 'test_loss': 0.73, 'precision': 0.3, 'recall': 0.96, 'accuracy': 0.62, 'learning_rate': 0.0, 'branches': [[1246, 907, 561], [1459, 1374, 572], [469, 996]], 'best_f1': 0.46, 'best_auc': 0.85, 'time': 5.66}"
35,2,4,"{'epoch': 0, 'train_loss': 0.82, 'test_loss': 0.73, 'precision': 0.3, 'recall': 0.96, 'accuracy': 0.62, 'learning_rate': 0.0, 'branches': [[1246, 907, 561], [1459, 1374, 572], [469, 996]], 'best_f1': 0.46, 'best_auc': 0.85, 'time': 5.66}"
35,3,2,"{'epoch': 0, 'train_loss': 0.78, 'test_loss': 0.81, 'precision': 0.31, 'recall': 0.96, 'accuracy': 0.6, 'learning_rate': 0.0, 'branches': [[301, 892, 91], [832, 950, 1091, 418]], 'best_f1': 0.47, 'best_auc': 0.81, 'time': 5.41}"
35,3,1,"{'epoch': 0, 'train_loss': 0.79, 'test_loss': 0.72, 'precision': 0.32, 'recall': 0.93, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [[1246, 907, 561], [469, 996]], 'best_f1': 0.48, 'best_auc': 0.84, 'time': 3.29}"
35,3,4,"{'epoch': 0, 'train_loss': 0.82, 'test_loss': 0.73, 'precision': 0.3, 'recall': 0.96, 'accuracy': 0.62, 'learning_rate': 0.0, 'branches': [[1246, 907, 561], [1459, 1374, 572], [469, 996]], 'best_f1': 0.46, 'best_auc': 0.85, 'time': 5.66}"
35,3,0,"{'epoch': 0, 'train_loss': 0.82, 'test_loss': 0.72, 'precision': 0.33, 'recall': 0.96, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [[473, 668, 996], [734, 156], [404, 13, 841, 825]], 'best_f1': 0.49, 'best_auc': 0.84, 'time': 6.01}"
35,3,4,"{'epoch': 0, 'train_loss': 0.82, 'test_loss': 0.73, 'precision': 0.3, 'recall': 0.96, 'accuracy': 0.62, 'learning_rate': 0.0, 'branches': [[1246, 907, 561], [1459, 1374, 572], [469, 996]], 'best_f1': 0.46, 'best_auc': 0.85, 'time': 5.66}"
35,3,4,"{'epoch': 0, 'train_loss': 0.82, 'test_loss': 0.73, 'precision': 0.3, 'recall': 0.96, 'accuracy': 0.62, 'learning_rate': 0.0, 'branches': [[1246, 907, 561], [1459, 1374, 572], [469, 996]], 'best_f1': 0.46, 'best_auc': 0.85, 'time': 5.66}"
36,0,3,"{'epoch': 0, 'train_loss': 1.32, 'test_loss': 1.63, 'precision': 0.1, 'recall': 0.82, 'accuracy': 0.4, 'learning_rate': 0.0, 'branches': [[967, 607], [1135, 219, 1226, 830]], 'best_f1': 0.18, 'best_auc': 0.6, 'time': 5.03}"
36,0,4,"{'epoch': 0, 'train_loss': 1.32, 'test_loss': 1.57, 'precision': 0.1, 'recall': 0.65, 'accuracy': 0.5, 'learning_rate': 0.0, 'branches': [[228, 982], [1208, 649, 861, 361], [319, 604, 1328, 827]], 'best_f1': 0.17, 'best_auc': 0.61, 'time': 8.65}"
36,0,5,"{'epoch': 0, 'train_loss': 1.26, 'test_loss': 1.76, 'precision': 0.1, 'recall': 0.67, 'accuracy': 0.5, 'learning_rate': 0.0, 'branches': [[1155, 687], [504, 914, 1275]], 'best_f1': 0.17, 'best_auc': 0.6, 'time': 5.27}"
36,0,6,"{'epoch': 0, 'train_loss': 1.34, 'test_loss': 1.87, 'precision': 0.09, 'recall': 0.65, 'accuracy': 0.44, 'learning_rate': 0.0, 'branches': [[252, 594], [586, 148, 761], [1092, 793, 664, 118]], 'best_f1': 0.17, 'best_auc': 0.57, 'time': 4.97}"
36,0,7,"{'epoch': 0, 'train_loss': 1.27, 'test_loss': 1.48, 'precision': 0.09, 'recall': 0.77, 'accuracy': 0.39, 'learning_rate': 0.0, 'branches': [[1162, 612], [546, 1410, 904, 1088]], 'best_f1': 0.16, 'best_auc': 0.59, 'time': 7.02}"
36,0,8,"{'epoch': 0, 'train_loss': 1.27, 'test_loss': 1.77, 'precision': 0.12, 'recall': 0.74, 'accuracy': 0.5, 'learning_rate': 0.0, 'branches': [[722, 928, 368, 361]], 'best_f1': 0.21, 'best_auc': 0.63, 'time': 3.23}"
36,1,5,"{'epoch': 0, 'train_loss': 1.26, 'test_loss': 1.76, 'precision': 0.1, 'recall': 0.67, 'accuracy': 0.5, 'learning_rate': 0.0, 'branches': [[1155, 687], [504, 914, 1275]], 'best_f1': 0.17, 'best_auc': 0.6, 'time': 5.27}"
36,1,1,"{'epoch': 0, 'train_loss': 1.34, 'test_loss': 1.56, 'precision': 0.1, 'recall': 0.6, 'accuracy': 0.56, 'learning_rate': 0.0, 'branches': [[504, 914, 1275], [1135, 219, 1226, 830]], 'best_f1': 0.18, 'best_auc': 0.61, 'time': 7.34}"
36,1,6,"{'epoch': 0, 'train_loss': 1.34, 'test_loss': 1.87, 'precision': 0.09, 'recall': 0.65, 'accuracy': 0.44, 'learning_rate': 0.0, 'branches': [[252, 594], [586, 148, 761], [1092, 793, 664, 118]], 'best_f1': 0.17, 'best_auc': 0.57, 'time': 4.97}"
36,1,2,"{'epoch': 0, 'train_loss': 1.33, 'test_loss': 1.65, 'precision': 0.12, 'recall': 0.74, 'accuracy': 0.49, 'learning_rate': 0.0, 'branches': [[586, 148, 761], [1092, 793, 664, 118], [1294, 1051, 1191]], 'best_f1': 0.21, 'best_auc': 0.63, 'time': 6.88}"
36,1,4,"{'epoch': 0, 'train_loss': 1.32, 'test_loss': 1.57, 'precision': 0.1, 'recall': 0.65, 'accuracy': 0.5, 'learning_rate': 0.0, 'branches': [[228, 982], [1208, 649, 861, 361], [319, 604, 1328, 827]], 'best_f1': 0.17, 'best_auc': 0.61, 'time': 8.65}"
36,1,6,"{'epoch': 0, 'train_loss': 1.34, 'test_loss': 1.87, 'precision': 0.09, 'recall': 0.65, 'accuracy': 0.44, 'learning_rate': 0.0, 'branches': [[252, 594], [586, 148, 761], [1092, 793, 664, 118]], 'best_f1': 0.17, 'best_auc': 0.57, 'time': 4.97}"
36,2,5,"{'epoch': 0, 'train_loss': 1.26, 'test_loss': 1.76, 'precision': 0.1, 'recall': 0.67, 'accuracy': 0.5, 'learning_rate': 0.0, 'branches': [[1155, 687], [504, 914, 1275]], 'best_f1': 0.17, 'best_auc': 0.6, 'time': 5.27}"
36,2,2,"{'epoch': 0, 'train_loss': 1.33, 'test_loss': 1.65, 'precision': 0.12, 'recall': 0.74, 'accuracy': 0.49, 'learning_rate': 0.0, 'branches': [[586, 148, 761], [1092, 793, 664, 118], [1294, 1051, 1191]], 'best_f1': 0.21, 'best_auc': 0.63, 'time': 6.88}"
36,2,6,"{'epoch': 0, 'train_loss': 1.34, 'test_loss': 1.87, 'precision': 0.09, 'recall': 0.65, 'accuracy': 0.44, 'learning_rate': 0.0, 'branches': [[252, 594], [586, 148, 761], [1092, 793, 664, 118]], 'best_f1': 0.17, 'best_auc': 0.57, 'time': 4.97}"
36,2,6,"{'epoch': 0, 'train_loss': 1.34, 'test_loss': 1.87, 'precision': 0.09, 'recall': 0.65, 'accuracy': 0.44, 'learning_rate': 0.0, 'branches': [[252, 594], [586, 148, 761], [1092, 793, 664, 118]], 'best_f1': 0.17, 'best_auc': 0.57, 'time': 4.97}"
36,2,6,"{'epoch': 0, 'train_loss': 1.34, 'test_loss': 1.87, 'precision': 0.09, 'recall': 0.65, 'accuracy': 0.44, 'learning_rate': 0.0, 'branches': [[252, 594], [586, 148, 761], [1092, 793, 664, 118]], 'best_f1': 0.17, 'best_auc': 0.57, 'time': 4.97}"
36,2,6,"{'epoch': 0, 'train_loss': 1.34, 'test_loss': 1.87, 'precision': 0.09, 'recall': 0.65, 'accuracy': 0.44, 'learning_rate': 0.0, 'branches': [[252, 594], [586, 148, 761], [1092, 793, 664, 118]], 'best_f1': 0.17, 'best_auc': 0.57, 'time': 4.97}"
36,3,5,"{'epoch': 0, 'train_loss': 1.26, 'test_loss': 1.76, 'precision': 0.1, 'recall': 0.67, 'accuracy': 0.5, 'learning_rate': 0.0, 'branches': [[1155, 687], [504, 914, 1275]], 'best_f1': 0.17, 'best_auc': 0.6, 'time': 5.27}"
36,3,6,"{'epoch': 0, 'train_loss': 1.34, 'test_loss': 1.87, 'precision': 0.09, 'recall': 0.65, 'accuracy': 0.44, 'learning_rate': 0.0, 'branches': [[252, 594], [586, 148, 761], [1092, 793, 664, 118]], 'best_f1': 0.17, 'best_auc': 0.57, 'time': 4.97}"
36,3,6,"{'epoch': 0, 'train_loss': 1.34, 'test_loss': 1.87, 'precision': 0.09, 'recall': 0.65, 'accuracy': 0.44, 'learning_rate': 0.0, 'branches': [[252, 594], [586, 148, 761], [1092, 793, 664, 118]], 'best_f1': 0.17, 'best_auc': 0.57, 'time': 4.97}"
36,3,6,"{'epoch': 0, 'train_loss': 1.34, 'test_loss': 1.87, 'precision': 0.09, 'recall': 0.65, 'accuracy': 0.44, 'learning_rate': 0.0, 'branches': [[252, 594], [586, 148, 761], [1092, 793, 664, 118]], 'best_f1': 0.17, 'best_auc': 0.57, 'time': 4.97}"
36,3,6,"{'epoch': 0, 'train_loss': 1.34, 'test_loss': 1.87, 'precision': 0.09, 'recall': 0.65, 'accuracy': 0.44, 'learning_rate': 0.0, 'branches': [[252, 594], [586, 148, 761], [1092, 793, 664, 118]], 'best_f1': 0.17, 'best_auc': 0.57, 'time': 4.97}"
36,3,6,"{'epoch': 0, 'train_loss': 1.34, 'test_loss': 1.87, 'precision': 0.09, 'recall': 0.65, 'accuracy': 0.44, 'learning_rate': 0.0, 'branches': [[252, 594], [586, 148, 761], [1092, 793, 664, 118]], 'best_f1': 0.17, 'best_auc': 0.57, 'time': 4.97}"
37,0,3,"{'epoch': 0, 'train_loss': 0.84, 'test_loss': 0.86, 'precision': 0.6, 'recall': 0.62, 'accuracy': 0.61, 'learning_rate': 0.0, 'branches': [[871, 1368]], 'best_f1': 0.61, 'best_auc': 0.64, 'time': 1.77}"
37,0,4,"{'epoch': 0, 'train_loss': 0.85, 'test_loss': 0.85, 'precision': 0.62, 'recall': 0.7, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [[916, 77, 1324, 1260], [577, 61], [340, 322, 646, 44]], 'best_f1': 0.66, 'best_auc': 0.66, 'time': 6.49}"
37,0,5,"{'epoch': 0, 'train_loss': 0.84, 'test_loss': 0.87, 'precision': 0.68, 'recall': 0.35, 'accuracy': 0.61, 'learning_rate': 0.0, 'branches': [[1439, 129], [49, 308, 242]], 'best_f1': 0.47, 'best_auc': 0.64, 'time': 1.58}"
37,0,6,"{'epoch': 0, 'train_loss': 0.84, 'test_loss': 0.87, 'precision': 0.54, 'recall': 0.67, 'accuracy': 0.55, 'learning_rate': 0.0, 'branches': [[81, 1050, 127, 199]], 'best_f1': 0.6, 'best_auc': 0.6, 'time': 2.04}"
37,0,7,"{'epoch': 0, 'train_loss': 0.84, 'test_loss': 0.86, 'precision': 0.49, 'recall': 0.99, 'accuracy': 0.51, 'learning_rate': 0.0, 'branches': [[1274, 9, 1221, 1456]], 'best_f1': 0.66, 'best_auc': 0.56, 'time': 4.56}"
37,0,8,"{'epoch': 0, 'train_loss': 0.84, 'test_loss': 0.85, 'precision': 0.62, 'recall': 0.53, 'accuracy': 0.62, 'learning_rate': 0.0, 'branches': [[1463, 753, 1310], [154, 927, 661, 1180]], 'best_f1': 0.57, 'best_auc': 0.65, 'time': 7.66}"
37,1,3,"{'epoch': 0, 'train_loss': 0.84, 'test_loss': 0.86, 'precision': 0.6, 'recall': 0.62, 'accuracy': 0.61, 'learning_rate': 0.0, 'branches': [[871, 1368]], 'best_f1': 0.61, 'best_auc': 0.64, 'time': 1.77}"
37,1,0,"{'epoch': 0, 'train_loss': 0.84, 'test_loss': 0.85, 'precision': 0.6, 'recall': 0.59, 'accuracy': 0.61, 'learning_rate': 0.0, 'branches': [[871, 1368], [154, 927, 661, 1180]], 'best_f1': 0.59, 'best_auc': 0.64, 'time': 5.59}"
37,1,7,"{'epoch': 0, 'train_loss': 0.84, 'test_loss': 0.86, 'precision': 0.49, 'recall': 0.99, 'accuracy': 0.51, 'learning_rate': 0.0, 'branches': [[1274, 9, 1221, 1456]], 'best_f1': 0.66, 'best_auc': 0.56, 'time': 4.56}"
37,1,1,"{'epoch': 0, 'train_loss': 0.84, 'test_loss': 0.89, 'precision': 0.67, 'recall': 0.26, 'accuracy': 0.56, 'learning_rate': 0.0, 'branches': [[1439, 129], [154, 927, 661, 1180]], 'best_f1': 0.37, 'best_auc': 0.55, 'time': 4.45}"
37,1,6,"{'epoch': 0, 'train_loss': 0.84, 'test_loss': 0.87, 'precision': 0.54, 'recall': 0.67, 'accuracy': 0.55, 'learning_rate': 0.0, 'branches': [[81, 1050, 127, 199]], 'best_f1': 0.6, 'best_auc': 0.6, 'time': 2.04}"
37,1,4,"{'epoch': 0, 'train_loss': 0.85, 'test_loss': 0.85, 'precision': 0.62, 'recall': 0.7, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [[916, 77, 1324, 1260], [577, 61], [340, 322, 646, 44]], 'best_f1': 0.66, 'best_auc': 0.66, 'time': 6.49}"
37,2,3,"{'epoch': 0, 'train_loss': 0.84, 'test_loss': 0.86, 'precision': 0.6, 'recall': 0.62, 'accuracy': 0.61, 'learning_rate': 0.0, 'branches': [[871, 1368]], 'best_f1': 0.61, 'best_auc': 0.64, 'time': 1.77}"
37,2,4,"{'epoch': 0, 'train_loss': 0.85, 'test_loss': 0.85, 'precision': 0.62, 'recall': 0.7, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [[916, 77, 1324, 1260], [577, 61], [340, 322, 646, 44]], 'best_f1': 0.66, 'best_auc': 0.66, 'time': 6.49}"
37,2,0,"{'epoch': 0, 'train_loss': 0.85, 'test_loss': 0.85, 'precision': 0.61, 'recall': 0.65, 'accuracy': 0.63, 'learning_rate': 0.0, 'branches': [[81, 1050, 127, 199], [577, 61], [340, 322, 646, 44]], 'best_f1': 0.63, 'best_auc': 0.63, 'time': 4.07}"
37,2,6,"{'epoch': 0, 'train_loss': 0.84, 'test_loss': 0.87, 'precision': 0.54, 'recall': 0.67, 'accuracy': 0.55, 'learning_rate': 0.0, 'branches': [[81, 1050, 127, 199]], 'best_f1': 0.6, 'best_auc': 0.6, 'time': 2.04}"
37,2,0,"{'epoch': 0, 'train_loss': 0.84, 'test_loss': 0.85, 'precision': 0.6, 'recall': 0.59, 'accuracy': 0.61, 'learning_rate': 0.0, 'branches': [[871, 1368], [154, 927, 661, 1180]], 'best_f1': 0.59, 'best_auc': 0.64, 'time': 5.59}"
37,2,4,"{'epoch': 0, 'train_loss': 0.85, 'test_loss': 0.85, 'precision': 0.62, 'recall': 0.7, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [[916, 77, 1324, 1260], [577, 61], [340, 322, 646, 44]], 'best_f1': 0.66, 'best_auc': 0.66, 'time': 6.49}"
37,3,3,"{'epoch': 0, 'train_loss': 0.84, 'test_loss': 0.86, 'precision': 0.6, 'recall': 0.62, 'accuracy': 0.61, 'learning_rate': 0.0, 'branches': [[871, 1368]], 'best_f1': 0.61, 'best_auc': 0.64, 'time': 1.77}"
37,3,0,"{'epoch': 0, 'train_loss': 0.84, 'test_loss': 0.85, 'precision': 0.55, 'recall': 0.84, 'accuracy': 0.58, 'learning_rate': 0.0, 'branches': [[340, 322, 646, 44], [154, 927, 661, 1180]], 'best_f1': 0.66, 'best_auc': 0.65, 'time': 5.85}"
37,3,4,"{'epoch': 0, 'train_loss': 0.85, 'test_loss': 0.85, 'precision': 0.62, 'recall': 0.7, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [[916, 77, 1324, 1260], [577, 61], [340, 322, 646, 44]], 'best_f1': 0.66, 'best_auc': 0.66, 'time': 6.49}"
37,3,0,"{'epoch': 0, 'train_loss': 0.85, 'test_loss': 0.85, 'precision': 0.61, 'recall': 0.65, 'accuracy': 0.63, 'learning_rate': 0.0, 'branches': [[81, 1050, 127, 199], [577, 61], [340, 322, 646, 44]], 'best_f1': 0.63, 'best_auc': 0.63, 'time': 4.07}"
37,3,0,"{'epoch': 0, 'train_loss': 0.85, 'test_loss': 0.85, 'precision': 0.61, 'recall': 0.65, 'accuracy': 0.63, 'learning_rate': 0.0, 'branches': [[81, 1050, 127, 199], [577, 61], [340, 322, 646, 44]], 'best_f1': 0.63, 'best_auc': 0.63, 'time': 4.07}"
37,3,4,"{'epoch': 0, 'train_loss': 0.85, 'test_loss': 0.85, 'precision': 0.62, 'recall': 0.7, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [[916, 77, 1324, 1260], [577, 61], [340, 322, 646, 44]], 'best_f1': 0.66, 'best_auc': 0.66, 'time': 6.49}"
38,0,3,"{'epoch': 0, 'train_loss': 1.18, 'test_loss': 1.26, 'precision': 0.17, 'recall': 0.37, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [[642, 996, 114, 388]], 'best_f1': 0.24, 'best_auc': 0.56, 'time': 3.09}"
38,0,4,"{'epoch': 0, 'train_loss': 1.2, 'test_loss': 1.27, 'precision': 0.15, 'recall': 0.55, 'accuracy': 0.48, 'learning_rate': 0.0, 'branches': [[1336, 431, 1253, 536], [1290, 794, 318, 1202], [315, 1287, 322]], 'best_f1': 0.24, 'best_auc': 0.52, 'time': 10.54}"
38,0,5,"{'epoch': 0, 'train_loss': 1.2, 'test_loss': 1.39, 'precision': 0.16, 'recall': 0.44, 'accuracy': 0.53, 'learning_rate': 0.0, 'branches': [[861, 543]], 'best_f1': 0.24, 'best_auc': 0.52, 'time': 1.52}"
38,0,6,"{'epoch': 0, 'train_loss': 1.23, 'test_loss': 1.27, 'precision': 0.16, 'recall': 0.55, 'accuracy': 0.51, 'learning_rate': 0.0, 'branches': [[876, 61]], 'best_f1': 0.25, 'best_auc': 0.57, 'time': 0.71}"
38,0,7,"{'epoch': 0, 'train_loss': 1.19, 'test_loss': 1.2, 'precision': 0.16, 'recall': 0.68, 'accuracy': 0.47, 'learning_rate': 0.0, 'branches': [[1400, 1255], [580, 299, 391]], 'best_f1': 0.26, 'best_auc': 0.58, 'time': 2.81}"
38,0,8,"{'epoch': 0, 'train_loss': 1.18, 'test_loss': 1.3, 'precision': 0.16, 'recall': 0.27, 'accuracy': 0.67, 'learning_rate': 0.0, 'branches': [[22, 469], [1440, 889, 727]], 'best_f1': 0.2, 'best_auc': 0.56, 'time': 3.07}"
38,1,2,"{'epoch': 0, 'train_loss': 1.17, 'test_loss': 1.27, 'precision': 0.17, 'recall': 0.71, 'accuracy': 0.43, 'learning_rate': 0.0, 'branches': [[1400, 1255], [642, 996, 114, 388]], 'best_f1': 0.28, 'best_auc': 0.52, 'time': 4.35}"
38,1,6,"{'epoch': 0, 'train_loss': 1.23, 'test_loss': 1.27, 'precision': 0.16, 'recall': 0.55, 'accuracy': 0.51, 'learning_rate': 0.0, 'branches': [[876, 61]], 'best_f1': 0.25, 'best_auc': 0.57, 'time': 0.71}"
38,1,6,"{'epoch': 0, 'train_loss': 1.23, 'test_loss': 1.27, 'precision': 0.16, 'recall': 0.55, 'accuracy': 0.51, 'learning_rate': 0.0, 'branches': [[876, 61]], 'best_f1': 0.25, 'best_auc': 0.57, 'time': 0.71}"
38,1,4,"{'epoch': 0, 'train_loss': 1.2, 'test_loss': 1.27, 'precision': 0.15, 'recall': 0.55, 'accuracy': 0.48, 'learning_rate': 0.0, 'branches': [[1336, 431, 1253, 536], [1290, 794, 318, 1202], [315, 1287, 322]], 'best_f1': 0.24, 'best_auc': 0.52, 'time': 10.54}"
38,1,6,"{'epoch': 0, 'train_loss': 1.23, 'test_loss': 1.27, 'precision': 0.16, 'recall': 0.55, 'accuracy': 0.51, 'learning_rate': 0.0, 'branches': [[876, 61]], 'best_f1': 0.25, 'best_auc': 0.57, 'time': 0.71}"
38,1,6,"{'epoch': 0, 'train_loss': 1.23, 'test_loss': 1.27, 'precision': 0.16, 'recall': 0.55, 'accuracy': 0.51, 'learning_rate': 0.0, 'branches': [[876, 61]], 'best_f1': 0.25, 'best_auc': 0.57, 'time': 0.71}"
38,2,2,"{'epoch': 0, 'train_loss': 1.17, 'test_loss': 1.27, 'precision': 0.17, 'recall': 0.71, 'accuracy': 0.43, 'learning_rate': 0.0, 'branches': [[1400, 1255], [642, 996, 114, 388]], 'best_f1': 0.28, 'best_auc': 0.52, 'time': 4.35}"
38,2,6,"{'epoch': 0, 'train_loss': 1.23, 'test_loss': 1.27, 'precision': 0.16, 'recall': 0.55, 'accuracy': 0.51, 'learning_rate': 0.0, 'branches': [[876, 61]], 'best_f1': 0.25, 'best_auc': 0.57, 'time': 0.71}"
38,2,6,"{'epoch': 0, 'train_loss': 1.23, 'test_loss': 1.27, 'precision': 0.16, 'recall': 0.55, 'accuracy': 0.51, 'learning_rate': 0.0, 'branches': [[876, 61]], 'best_f1': 0.25, 'best_auc': 0.57, 'time': 0.71}"
38,2,2,"{'epoch': 0, 'train_loss': 1.21, 'test_loss': 1.26, 'precision': 0.16, 'recall': 0.59, 'accuracy': 0.5, 'learning_rate': 0.0, 'branches': [[876, 61]], 'best_f1': 0.26, 'best_auc': 0.55, 'time': 0.72}"
38,2,6,"{'epoch': 0, 'train_loss': 1.23, 'test_loss': 1.27, 'precision': 0.16, 'recall': 0.55, 'accuracy': 0.51, 'learning_rate': 0.0, 'branches': [[876, 61]], 'best_f1': 0.25, 'best_auc': 0.57, 'time': 0.71}"
38,2,6,"{'epoch': 0, 'train_loss': 1.23, 'test_loss': 1.27, 'precision': 0.16, 'recall': 0.55, 'accuracy': 0.51, 'learning_rate': 0.0, 'branches': [[876, 61]], 'best_f1': 0.25, 'best_auc': 0.57, 'time': 0.71}"
38,3,2,"{'epoch': 0, 'train_loss': 1.17, 'test_loss': 1.27, 'precision': 0.17, 'recall': 0.71, 'accuracy': 0.43, 'learning_rate': 0.0, 'branches': [[1400, 1255], [642, 996, 114, 388]], 'best_f1': 0.28, 'best_auc': 0.52, 'time': 4.35}"
38,3,6,"{'epoch': 0, 'train_loss': 1.23, 'test_loss': 1.27, 'precision': 0.16, 'recall': 0.55, 'accuracy': 0.51, 'learning_rate': 0.0, 'branches': [[876, 61]], 'best_f1': 0.25, 'best_auc': 0.57, 'time': 0.71}"
38,3,6,"{'epoch': 0, 'train_loss': 1.23, 'test_loss': 1.27, 'precision': 0.16, 'recall': 0.55, 'accuracy': 0.51, 'learning_rate': 0.0, 'branches': [[876, 61]], 'best_f1': 0.25, 'best_auc': 0.57, 'time': 0.71}"
38,3,6,"{'epoch': 0, 'train_loss': 1.23, 'test_loss': 1.27, 'precision': 0.16, 'recall': 0.55, 'accuracy': 0.51, 'learning_rate': 0.0, 'branches': [[876, 61]], 'best_f1': 0.25, 'best_auc': 0.57, 'time': 0.71}"
38,3,6,"{'epoch': 0, 'train_loss': 1.23, 'test_loss': 1.27, 'precision': 0.16, 'recall': 0.55, 'accuracy': 0.51, 'learning_rate': 0.0, 'branches': [[876, 61]], 'best_f1': 0.25, 'best_auc': 0.57, 'time': 0.71}"
